Temperature,Humidity,Pressure,CO,CO2,Fire
28.5,49.1,1030.0,0.29,562.0,False
29.9,45.6,1030.0,0.47,727.0,False
29.9,46.0,1030.0,0.33,280.0,False
28.2,50.9,1030.0,0.32,680.0,False
28.1,50.3,1030.0,0.01,504.0,False
29.5,46.2,1030.0,0.0,815.0,False
28.6,48.5,1030.0,0.0,655.0,False
29.4,46.8,1030.0,0.29,857.0,False
29.3,46.7,1030.0,0.05,298.0,False
28.5,49.1,1030.0,0.3,583.0,False
29.9,45.6,1030.0,0.47,388.0,False
29.9,46.0,1030.0,0.46,591.0,False
28.2,50.9,1030.0,0.38,679.0,False
28.1,50.2,1030.0,0.16,504.0,False
29.4,46.3,1030.0,0.0,787.0,False
28.6,48.4,1030.0,0.0,681.0,False
29.4,46.8,1030.0,0.23,848.0,False
29.3,46.7,1030.0,0.11,657.0,False
28.5,49.1,1030.0,0.44,541.0,False
29.9,45.6,1030.0,0.46,178.0,False
29.9,46.1,1030.0,0.29,315.0,False
28.2,50.9,1030.0,0.31,680.0,False
28.1,50.2,1030.0,0.25,502.0,False
29.4,46.3,1030.0,0.0,820.0,False
28.6,48.5,1030.0,0.0,683.0,False
29.4,46.8,1030.0,0.24,849.0,False
29.3,46.7,1030.0,0.17,681.0,False
28.5,49.2,1030.0,0.29,544.0,False
29.9,45.6,1030.0,0.35,303.0,False
29.9,46.0,1030.0,0.31,557.0,False
28.2,51.0,1030.0,0.42,681.0,False
28.1,50.3,1030.0,0.29,503.0,False
29.4,46.4,1030.0,0.0,851.0,False
28.6,48.5,1030.0,0.0,675.0,False
29.4,46.8,1030.0,0.3,850.0,False
29.3,46.7,1030.0,0.17,288.0,False
28.5,49.2,1030.0,0.23,567.0,False
29.9,45.6,1030.0,0.37,725.0,False
29.9,46.1,1030.0,0.39,588.0,False
28.2,51.0,1030.0,0.31,678.0,False
28.1,50.2,1030.0,0.32,504.0,False
29.4,46.3,1030.0,0.0,859.0,False
28.6,48.5,1030.0,0.0,645.0,False
29.4,46.8,1030.0,0.36,851.0,False
29.3,46.7,1030.0,0.17,654.0,False
28.5,49.2,1030.0,0.26,551.0,False
30.0,45.5,1030.0,0.58,409.0,False
29.9,46.1,1030.0,0.16,606.0,False
28.2,51.0,1030.0,0.23,678.0,False
28.1,50.2,1030.0,0.45,503.0,False
29.4,46.3,1030.0,0.0,831.0,False
28.6,48.5,1030.0,0.0,630.0,False
29.4,46.8,1030.0,0.36,854.0,False
29.3,46.7,1030.0,0.17,622.0,False
28.5,49.2,1030.0,0.3,548.0,False
29.9,45.6,1030.0,0.52,597.0,False
29.9,46.1,1030.0,0.0,440.0,False
28.2,51.0,1030.0,0.31,677.0,False
28.1,50.2,1030.0,0.38,502.0,False
29.5,46.3,1030.0,0.0,795.0,False
28.6,48.5,1030.0,0.0,648.0,False
29.4,46.8,1030.0,0.38,862.0,False
29.3,46.7,1030.0,0.16,199.0,False
28.5,49.2,1030.0,0.46,564.0,False
30.0,45.6,1030.0,0.57,642.0,False
29.8,46.1,1030.0,0.0,458.0,False
28.2,51.1,1030.0,0.23,679.0,False
28.1,50.2,1030.0,0.27,504.0,False
29.4,46.3,1030.0,0.0,851.0,False
28.6,48.5,1030.0,0.05,694.0,False
29.4,46.8,1030.0,0.29,865.0,False
29.3,46.8,1030.0,0.1,312.0,False
28.5,49.2,1030.0,0.43,561.0,False
29.9,45.7,1030.0,0.35,782.0,False
29.9,46.1,1030.0,0.21,464.0,False
28.2,51.1,1030.0,0.17,680.0,False
28.1,50.1,1030.0,0.2,504.0,False
29.4,46.4,1030.0,0.0,896.0,False
28.6,48.5,1030.0,0.02,640.0,False
29.4,46.8,1030.0,0.27,863.0,False
29.3,46.8,1030.0,0.08,322.0,False
28.5,49.2,1030.0,0.45,543.0,False
29.9,45.7,1030.0,0.39,580.0,False
29.9,46.1,1030.0,0.19,633.0,False
28.2,51.1,1030.0,0.22,678.0,False
28.1,50.2,1030.0,0.11,502.0,False
29.4,46.4,1030.0,0.0,855.0,False
28.6,48.5,1030.0,0.08,644.0,False
29.4,46.8,1030.0,0.29,861.0,False
29.3,46.8,1030.0,0.0,666.0,False
28.5,49.2,1030.0,0.37,531.0,False
29.9,45.7,1030.0,0.35,617.0,False
29.9,46.1,1030.0,0.24,349.0,False
28.2,51.1,1030.0,0.14,676.0,False
28.1,50.2,1030.0,0.27,504.0,False
29.4,46.4,1030.0,0.0,841.0,False
28.6,48.5,1030.0,0.0,658.0,False
29.4,46.8,1030.0,0.29,861.0,False
29.3,46.8,1030.0,0.0,702.0,False
28.5,49.1,1030.0,0.34,549.0,False
29.9,45.7,1030.0,0.13,604.0,False
29.8,46.1,1030.0,0.14,615.0,False
28.2,51.2,1030.0,0.26,672.0,False
28.1,50.3,1030.0,0.51,503.0,False
29.4,46.4,1030.0,0.0,787.0,False
28.6,48.5,1030.0,0.06,649.0,False
29.4,46.8,1030.0,0.28,864.0,False
29.3,46.8,1030.0,0.09,665.0,False
28.5,49.1,1030.0,0.35,543.0,False
30.0,45.6,1030.0,0.42,643.0,False
29.9,46.2,1030.0,0.32,612.0,False
28.2,51.1,1030.0,0.23,672.0,False
28.1,50.4,1030.0,0.54,503.0,False
29.4,46.4,1030.0,0.0,791.0,False
28.6,48.5,1030.0,0.07,694.0,False
29.5,46.7,1030.0,0.24,867.0,False
29.3,46.8,1030.0,0.04,699.0,False
28.5,49.2,1030.0,0.25,534.0,False
30.0,45.6,1030.0,0.28,721.0,False
29.9,46.2,1030.0,0.41,619.0,False
28.2,51.2,1030.0,0.24,673.0,False
28.1,50.4,1030.0,0.54,502.0,False
29.4,46.4,1030.0,0.0,880.0,False
28.5,48.6,1030.0,0.11,703.0,False
29.5,46.7,1030.0,0.36,859.0,False
29.3,46.9,1030.0,0.025,612.0,False
28.5,49.2,1030.0,0.46,539.0,False
30.0,45.6,1030.0,0.36,601.0,False
29.8,46.2,1030.0,0.17,326.0,False
28.2,51.1,1030.0,0.23,673.0,False
28.1,50.3,1030.0,0.57,503.0,False
29.4,46.4,1030.0,0.0,872.0,False
28.5,48.6,1030.0,0.0,685.0,False
29.4,46.7,1030.0,0.41,856.0,False
29.3,46.9,1030.0,0.11,612.0,False
28.5,49.3,1030.0,0.45,558.0,False
29.9,45.7,1030.0,0.36,325.0,False
29.8,46.2,1030.0,0.0,284.0,False
28.1,51.2,1030.0,0.23,677.0,False
28.0,50.4,1030.0,0.43,502.0,False
29.4,46.4,1030.0,0.0,839.0,False
28.6,48.6,1030.0,0.01,667.0,False
29.4,46.8,1030.0,0.41,860.0,False
29.3,46.8,1030.0,0.17,602.0,False
28.5,49.3,1030.0,0.45,565.0,False
30.0,45.6,1030.0,0.06,702.0,False
29.8,46.2,1030.0,0.0,291.0,False
28.2,51.2,1030.0,0.37,677.0,False
28.0,50.4,1030.0,0.31,500.0,False
29.4,46.3,1030.0,0.0,796.0,False
28.6,48.6,1030.0,0.0,646.0,False
29.4,46.8,1030.0,0.32,859.0,False
29.3,46.9,1030.0,0.07,593.0,False
28.5,49.3,1030.0,0.51,569.0,False
30.0,45.6,1030.0,0.32,736.0,False
29.9,46.1,1030.0,0.41,580.0,False
28.1,51.2,1030.0,0.32,673.0,False
28.1,50.4,1030.0,0.31,501.0,False
29.4,46.4,1030.0,0.0,807.0,False
28.5,48.6,1030.0,0.0,680.0,False
29.4,46.9,1030.0,0.43,862.0,False
29.3,46.9,1030.0,0.14,623.0,False
28.5,49.3,1030.0,0.41,582.0,False
29.9,45.6,1030.0,0.41,394.0,False
29.9,46.1,1030.0,0.38,643.0,False
28.2,51.2,1030.0,0.23,672.0,False
28.0,50.4,1030.0,0.21,501.0,False
29.4,46.4,1030.0,0.0,868.0,False
28.6,48.6,1030.0,0.01,675.0,False
29.4,46.9,1030.0,0.43,867.0,False
29.3,46.9,1030.0,0.1,676.0,False
28.5,49.3,1030.0,0.31,564.0,False
30.0,45.6,1030.0,0.42,590.0,False
29.9,46.1,1030.0,0.11,624.0,False
28.1,51.2,1030.0,0.21,670.0,False
28.0,50.4,1030.0,0.21,499.0,False
29.4,46.5,1030.0,0.0,862.0,False
28.6,48.6,1030.0,0.0,670.0,False
29.4,46.9,1030.0,0.33,862.0,False
29.3,46.9,1030.0,0.05,295.0,False
28.5,49.4,1030.0,0.31,558.0,False
30.0,45.6,1030.0,0.2,682.0,False
29.9,46.1,1030.0,0.12,621.0,False
28.1,51.2,1030.0,0.31,670.0,False
28.0,50.4,1030.0,0.24,499.0,False
29.4,46.5,1030.0,0.0,846.0,False
28.6,48.5,1030.0,0.04,679.0,False
29.4,46.8,1030.0,0.35,851.0,False
29.3,46.9,1030.0,0.02,338.0,False
28.4,49.4,1030.0,0.34,552.0,False
30.0,45.6,1030.0,0.34,737.0,False
29.9,46.2,1030.0,0.1,605.0,False
28.1,51.2,1030.0,0.33,671.0,False
28.1,50.4,1030.0,0.42,499.0,False
29.4,46.5,1030.0,0.0,777.0,False
28.6,48.5,1030.0,0.03,652.0,False
29.4,46.9,1030.0,0.3,847.0,False
29.2,46.9,1030.0,0.0,330.0,False
28.4,49.4,1030.0,0.1,530.0,False
30.0,45.5,1030.0,0.23,741.0,False
29.8,46.2,1030.0,0.0,341.0,False
28.1,51.3,1030.0,0.36,669.0,False
28.0,50.5,1030.0,0.42,498.0,False
29.4,46.6,1030.0,0.0,778.0,False
28.6,48.6,1030.0,0.0,661.0,False
29.4,46.9,1030.0,0.49,847.0,False
29.3,46.9,1030.0,0.03,188.0,False
28.4,49.4,1030.0,0.03,518.0,False
30.0,45.5,1030.0,0.15,524.0,False
29.8,46.3,1030.0,0.0,303.0,False
28.1,51.3,1030.0,0.29,671.0,False
28.0,50.4,1030.0,0.35,494.0,False
29.4,46.5,1030.0,0.0,875.0,False
28.6,48.6,1030.0,0.02,691.0,False
29.4,47.0,1030.0,0.43,848.0,False
29.3,46.9,1030.0,0.05,300.0,False
28.4,49.4,1030.0,0.27,543.0,False
30.0,45.5,1030.0,0.14,630.0,False
29.8,46.3,1030.0,0.0,601.0,False
28.1,51.3,1030.0,0.32,668.0,False
28.0,50.4,1030.0,0.25,494.0,False
29.4,46.5,1030.0,0.0,875.0,False
28.6,48.6,1030.0,0.0,660.0,False
29.4,46.9,1030.0,0.41,851.0,False
29.3,46.9,1030.0,0.07,306.0,False
28.5,49.4,1030.0,0.28,567.0,False
30.0,45.5,1030.0,0.2,694.0,False
29.8,46.4,1030.0,0.25,612.0,False
28.1,51.3,1030.0,0.21,668.0,False
28.0,50.5,1030.0,0.38,496.0,False
29.3,46.6,1030.0,0.0,869.0,False
28.6,48.6,1030.0,0.0,678.0,False
29.4,46.9,1030.0,0.42,853.0,False
29.2,47.0,1030.0,0.09,645.0,False
28.4,49.4,1030.0,0.25,543.0,False
30.1,45.4,1030.0,0.25,582.0,False
29.8,46.4,1030.0,0.29,656.0,False
28.1,51.4,1030.0,0.26,671.0,False
28.0,50.5,1030.0,0.42,496.0,False
29.3,46.6,1030.0,0.0,807.0,False
28.6,48.6,1030.0,0.08,639.0,False
29.4,47.0,1030.0,0.33,853.0,False
29.2,47.0,1030.0,0.12,265.0,False
28.4,49.4,1030.0,0.32,553.0,False
30.1,45.3,1030.0,0.45,590.0,False
29.8,46.4,1030.0,0.23,634.0,False
28.1,51.5,1030.0,0.29,677.0,False
28.0,50.5,1030.0,0.39,498.0,False
29.3,46.6,1030.0,0.0,805.0,False
28.6,48.6,1030.0,0.0,632.0,False
29.4,47.0,1030.0,0.37,852.0,False
29.2,47.1,1030.0,0.01,270.0,False
28.5,49.4,1030.0,0.33,568.0,False
30.1,45.4,1030.0,0.38,561.0,False
29.8,46.4,1030.0,0.14,632.0,False
28.1,51.4,1030.0,0.22,678.0,False
28.0,50.5,1030.0,0.28,496.0,False
29.3,46.6,1030.0,0.0,871.0,False
28.6,48.6,1030.0,0.0,670.0,False
29.4,47.1,1030.0,0.35,853.0,False
29.2,47.1,1030.0,0.065,618.0,False
28.5,49.4,1030.0,0.22,571.0,False
30.1,45.4,1030.0,0.34,666.0,False
29.8,46.4,1030.0,0.11,621.0,False
28.1,51.5,1030.0,0.21,675.0,False
28.0,50.5,1030.0,0.33,494.0,False
29.3,46.6,1030.0,0.0,894.0,False
28.6,48.6,1030.0,0.07,677.0,False
29.4,47.1,1030.0,0.34,852.0,False
29.2,47.0,1030.0,0.15,578.0,False
28.5,49.3,1030.0,0.2,557.0,False
30.1,45.4,1030.0,0.43,651.0,False
29.8,46.4,1030.0,0.09,588.0,False
28.1,51.5,1030.0,0.3,673.0,False
28.0,50.6,1030.0,0.19,493.0,False
29.4,46.6,1030.0,0.0,873.0,False
28.6,48.6,1030.0,0.0,668.0,False
29.3,47.1,1030.0,0.4,859.0,False
29.2,47.1,1030.0,0.16,614.0,False
28.5,49.3,1030.0,0.18,549.0,False
30.0,45.5,1030.0,0.31,560.0,False
29.8,46.5,1030.0,0.0,506.0,False
28.1,51.5,1030.0,0.23,672.0,False
28.0,50.6,1030.0,0.12,492.0,False
29.3,46.6,1030.0,0.0,796.0,False
28.6,48.5,1030.0,0.0,661.0,False
29.3,47.0,1030.0,0.36,861.0,False
29.2,47.1,1030.0,0.21,593.0,False
28.5,49.4,1030.0,0.09,527.0,False
30.0,45.5,1030.0,0.31,284.0,False
29.8,46.4,1030.0,0.0,485.0,False
28.1,51.5,1030.0,0.17,670.0,False
28.0,50.5,1030.0,0.09,492.0,False
29.3,46.7,1030.0,0.0,767.0,False
28.6,48.6,1030.0,0.0,660.0,False
29.3,47.1,1030.0,0.32,859.0,False
29.2,47.2,1030.0,0.24,578.0,False
28.4,49.5,1030.0,0.19,539.0,False
30.0,45.5,1030.0,0.25,692.0,False
29.8,46.4,1030.0,0.29,529.0,False
28.1,51.5,1030.0,0.2,668.0,False
28.0,50.6,1030.0,0.11,491.0,False
29.3,46.7,1030.0,0.0,868.0,False
28.6,48.6,1030.0,0.0,652.0,False
29.3,47.1,1030.0,0.36,849.0,False
29.2,47.2,1030.0,0.1,619.0,False
28.4,49.4,1030.0,0.32,563.0,False
30.0,45.5,1030.0,0.33,418.0,False
29.8,46.4,1030.0,0.3,607.0,False
28.1,51.4,1030.0,0.2,668.0,False
28.0,50.6,1030.0,0.03,492.0,False
29.3,46.7,1030.0,0.0,866.0,False
28.6,48.7,1030.0,0.0,693.0,False
29.3,47.1,1030.0,0.27,851.0,False
29.2,47.2,1030.0,0.21,646.0,False
28.4,49.4,1030.0,0.32,547.0,False
30.0,45.5,1030.0,0.32,394.0,False
29.7,46.5,1030.0,0.05,628.0,False
28.1,51.4,1030.0,0.16,670.0,False
28.0,50.6,1030.0,0.045,494.0,False
29.3,46.8,1030.0,0.0,861.0,False
28.6,48.7,1030.0,0.0,680.0,False
29.3,47.2,1030.0,0.23,850.0,False
29.2,47.2,1030.0,0.29,605.0,False
28.4,49.4,1030.0,0.31,541.0,False
30.0,45.5,1030.0,0.38,506.0,False
29.7,46.5,1030.0,0.15,641.0,False
28.1,51.5,1030.0,0.27,669.0,False
28.0,50.6,1030.0,0.05,493.0,False
29.3,46.8,1030.0,0.0,809.0,False
28.6,48.8,1030.0,0.0,693.0,False
29.3,47.2,1030.0,0.17,851.0,False
29.2,47.2,1030.0,0.22,362.0,False
28.4,49.5,1030.0,0.28,559.0,False
30.0,45.6,1030.0,0.28,644.0,False
29.7,46.5,1030.0,0.11,631.0,False
28.1,51.5,1030.0,0.11,669.0,False
28.0,50.7,1030.0,0.06,493.0,False
29.3,46.8,1030.0,0.0,775.0,False
28.5,48.9,1030.0,0.0,664.0,False
29.3,47.2,1030.0,0.22,850.0,False
29.2,47.2,1030.0,0.26,336.0,False
28.5,49.4,1030.0,0.33,567.0,False
30.0,45.7,1030.0,0.3,779.0,False
29.7,46.6,1030.0,0.0,326.0,False
28.1,51.6,1030.0,0.18,668.0,False
28.0,50.7,1030.0,0.12,493.0,False
29.3,46.8,1030.0,0.0,834.0,False
28.5,48.9,1030.0,0.0,617.0,False
29.3,47.1,1030.0,0.27,851.0,False
29.2,47.1,1030.0,0.19,193.0,False
28.5,49.4,1030.0,0.26,557.0,False
30.0,45.7,1030.0,0.26,694.0,False
29.7,46.5,1030.0,0.0,569.0,False
28.1,51.5,1030.0,0.24,668.0,False
28.0,50.6,1030.0,0.02,493.0,False
29.3,46.9,1030.0,0.0,866.0,False
28.5,48.8,1030.0,0.0,658.0,False
29.3,47.2,1030.0,0.16,851.0,False
29.2,47.2,1030.0,0.28,304.0,False
28.5,49.4,1030.0,0.39,569.0,False
30.0,45.6,1030.0,0.31,511.0,False
29.8,46.5,1030.0,0.0,542.0,False
28.1,51.6,1030.0,0.18,669.0,False
28.0,50.7,1030.0,0.04,492.0,False
29.2,46.9,1030.0,0.0,856.0,False
28.5,48.9,1030.0,0.0,664.0,False
29.3,47.3,1030.0,0.2,855.0,False
29.2,47.2,1030.0,0.21,316.0,False
28.5,49.4,1030.0,0.31,562.0,False
30.0,45.6,1030.0,0.27,613.0,False
29.8,46.4,1030.0,0.0,577.0,False
28.1,51.6,1030.0,0.11,672.0,False
28.0,50.7,1030.0,0.16,492.0,False
29.2,47.0,1030.0,0.0,812.0,False
28.5,48.8,1030.0,0.0,664.0,False
29.3,47.3,1030.0,0.28,856.0,False
29.2,47.2,1030.0,0.13,655.0,False
28.5,49.4,1030.0,0.36,550.0,False
30.0,45.6,1030.0,0.34,748.0,False
29.8,46.4,1030.0,0.06,634.0,False
28.1,51.6,1030.0,0.05,672.0,False
28.0,50.8,1030.0,0.08,493.0,False
29.2,47.0,1030.0,0.0,747.0,False
28.5,48.9,1030.0,0.0,669.0,False
29.3,47.3,1030.0,0.16,859.0,False
29.2,47.2,1030.0,0.15,298.0,False
28.5,49.4,1030.0,0.37,553.0,False
30.0,45.6,1030.0,0.43,521.0,False
29.8,46.5,1030.0,0.17,624.0,False
28.1,51.6,1030.0,0.15,671.0,False
28.0,50.7,1030.0,0.02,492.0,False
29.2,47.0,1030.0,0.0,814.0,False
28.5,48.9,1030.0,0.0,643.0,False
29.3,47.3,1030.0,0.2,863.0,False
29.2,47.2,1030.0,0.21,286.0,False
28.4,49.5,1030.0,0.24,563.0,False
30.0,45.6,1030.0,0.14,605.0,False
29.8,46.5,1030.0,0.21,609.0,False
28.1,51.7,1030.0,0.16,675.0,False
28.0,50.8,1030.0,0.01,491.0,False
29.2,47.1,1030.0,0.0,845.0,False
28.6,48.8,1030.0,0.0,643.0,False
29.3,47.3,1030.0,0.24,863.0,False
29.2,47.3,1030.0,0.24,341.0,False
28.4,49.5,1030.0,0.3,546.0,False
30.0,45.7,1030.0,0.35,317.0,False
29.7,46.6,1030.0,0.0,448.0,False
28.1,51.6,1030.0,0.11,674.0,False
28.0,50.9,1030.0,0.08,490.0,False
29.2,47.1,1030.0,0.0,859.0,False
28.6,48.8,1030.0,0.0,694.0,False
29.3,47.3,1030.0,0.3,862.0,False
29.2,47.4,1030.0,0.19,333.0,False
28.4,49.6,1030.0,0.1,531.0,False
30.0,45.7,1030.0,0.41,757.0,False
29.7,46.7,1030.0,0.0,585.0,False
28.1,51.6,1030.0,0.21,675.0,False
28.0,50.8,1030.0,0.07,490.0,False
29.2,47.0,1030.0,0.0,809.0,False
28.6,48.8,1030.0,0.0,675.0,False
29.2,47.4,1030.0,0.24,853.0,False
29.2,47.4,1030.0,0.1,198.0,False
28.4,49.6,1030.0,0.27,530.0,False
30.0,45.7,1030.0,0.43,735.0,False
29.7,46.7,1030.0,0.0,485.0,False
28.1,51.6,1030.0,0.26,674.0,False
28.0,50.8,1030.0,0.24,492.0,False
29.2,47.0,1030.0,0.0,769.0,False
28.6,48.8,1030.0,0.0,663.0,False
29.3,47.4,1030.0,0.2,853.0,False
29.2,47.4,1030.0,0.12,319.0,False
28.4,49.7,1030.0,0.12,543.0,False
30.0,45.8,1030.0,0.38,394.0,False
29.7,46.7,1030.0,0.0,481.0,False
28.1,51.7,1030.0,0.29,674.0,False
28.0,50.9,1030.0,0.24,493.0,False
29.2,47.1,1030.0,0.0,830.0,False
28.6,48.8,1030.0,0.0,646.0,False
29.3,47.4,1030.0,0.27,859.0,False
29.1,47.4,1030.0,0.07,330.0,False
28.4,49.7,1030.0,0.05,533.0,False
29.9,45.9,1030.0,0.25,314.0,False
29.7,46.8,1030.0,0.34,537.0,False
28.1,51.7,1030.0,0.24,672.0,False
28.0,50.9,1030.0,0.15,493.0,False
29.2,47.1,1030.0,0.0,868.0,False
28.5,48.9,1030.0,0.0,640.0,False
29.3,47.3,1030.0,0.31,856.0,False
29.2,47.5,1030.0,0.16,657.0,False
28.3,49.8,1030.0,0.12,522.0,False
29.9,45.9,1030.0,0.19,612.0,False
29.7,46.9,1030.0,0.19,624.0,False
28.1,51.7,1030.0,0.31,673.0,False
28.0,51.0,1030.0,0.16,496.0,False
29.2,47.2,1030.0,0.0,875.0,False
28.5,49.0,1030.0,0.0,689.0,False
29.3,47.3,1030.0,0.3,856.0,False
29.1,47.5,1030.0,0.14,684.0,False
28.3,49.8,1030.0,0.33,546.0,False
29.9,46.0,1030.0,0.36,748.0,False
29.7,46.9,1030.0,0.07,624.0,False
28.1,51.7,1030.0,0.36,671.0,False
28.0,51.0,1030.0,0.07,496.0,False
29.2,47.2,1030.0,0.0,841.0,False
28.5,49.0,1030.0,0.0,674.0,False
29.3,47.4,1030.0,0.31,857.0,False
29.1,47.5,1030.0,0.11,300.0,False
28.4,49.9,1030.0,0.19,562.0,False
29.9,46.1,1030.0,0.43,407.0,False
29.7,46.9,1030.0,0.04,625.0,False
28.1,51.7,1030.0,0.35,671.0,False
27.9,50.9,1030.0,0.05,496.0,False
29.2,47.3,1030.0,0.0,786.0,False
28.5,49.0,1030.0,0.0,665.0,False
29.3,47.3,1030.0,0.37,845.0,False
29.1,47.6,1030.0,0.0033333334,663.0,False
28.4,49.9,1030.0,0.14,565.0,False
30.0,45.9,1030.0,0.28,595.0,False
29.7,46.9,1030.0,0.16,605.0,False
28.1,51.8,1030.0,0.35,672.0,False
28.0,51.0,1030.0,0.09,495.0,False
29.2,47.2,1030.0,0.0,821.0,False
28.6,49.0,1030.0,0.02,649.0,False
29.3,47.4,1030.0,0.31,848.0,False
29.2,47.5,1030.0,0.07,611.0,False
28.3,49.9,1030.0,0.22,562.0,False
29.9,45.9,1030.0,0.4,648.0,False
29.7,47.0,1030.0,0.0,330.0,False
28.1,51.7,1030.0,0.31,675.0,False
28.0,51.1,1030.0,0.02,495.0,False
29.2,47.3,1030.0,0.0,878.0,False
28.6,48.9,1030.0,0.0,612.0,False
29.3,47.4,1030.0,0.37,852.0,False
29.2,47.5,1030.0,0.06,593.0,False
28.3,49.9,1030.0,0.33,577.0,False
29.9,45.9,1030.0,0.37,700.0,False
29.7,47.0,1030.0,0.0,293.0,False
28.1,51.8,1030.0,0.45,675.0,False
28.0,51.0,1030.0,0.12,498.0,False
29.2,47.3,1030.0,0.0,853.0,False
28.6,49.0,1030.0,0.0,668.0,False
29.3,47.4,1030.0,0.35,852.0,False
29.1,47.6,1030.0,0.0,589.0,False
28.3,49.9,1030.0,0.24,569.0,False
29.9,45.9,1030.0,0.42,732.0,False
29.7,47.1,1030.0,0.0,290.0,False
28.1,51.8,1030.0,0.41,671.0,False
28.0,51.1,1030.0,0.03,499.0,False
29.2,47.3,1030.0,0.0,820.0,False
28.6,49.0,1030.0,0.0,701.0,False
29.3,47.5,1030.0,0.39,853.0,False
29.2,47.6,1030.0,0.0,610.0,False
28.4,49.9,1030.0,0.23,555.0,False
29.9,46.0,1030.0,0.46,390.0,False
29.7,47.1,1030.0,0.0,558.0,False
28.1,51.9,1030.0,0.31,672.0,False
28.0,51.0,1030.0,0.03,498.0,False
29.2,47.3,1030.0,0.0,616.0,False
28.6,49.0,1030.0,0.0,675.0,False
29.3,47.5,1030.0,0.38,860.0,False
29.1,47.6,1030.0,0.02,687.0,False
28.3,50.0,1030.0,0.2,551.0,False
30.0,46.0,1030.0,0.36,256.0,False
29.7,47.0,1030.0,0.14,479.0,False
28.1,51.9,1030.0,0.26,673.0,False
27.9,51.1,1030.0,0.11,498.0,False
29.2,47.4,1030.0,0.0,805.0,False
28.5,49.1,1030.0,0.0,673.0,False
29.3,47.5,1030.0,0.35,870.0,False
29.2,47.7,1030.0,0.0,686.0,False
28.3,50.0,1030.0,0.04,530.0,False
30.0,46.0,1030.0,0.33,713.0,False
29.7,46.9,1030.0,0.27,576.0,False
28.1,52.0,1030.0,0.34,672.0,False
27.9,51.1,1030.0,0.15,499.0,False
29.2,47.4,1030.0,0.0,855.0,False
28.5,49.1,1030.0,0.01,639.0,False
29.3,47.5,1030.0,0.42,860.0,False
29.1,47.6,1030.0,0.0,298.0,False
28.4,49.9,1030.0,0.25,521.0,False
29.9,46.2,1030.0,0.46,600.0,False
29.7,46.9,1030.0,0.14,616.0,False
28.0,51.9,1030.0,0.28,672.0,False
27.9,51.2,1030.0,0.0,498.0,False
29.2,47.5,1030.0,0.0,881.0,False
28.5,49.1,1030.0,0.03,640.0,False
29.3,47.6,1030.0,0.31,855.0,False
29.1,47.7,1030.0,0.0,663.0,False
28.4,50.0,1030.0,0.27,542.0,False
29.9,46.2,1030.0,0.38,649.0,False
29.7,47.0,1030.0,0.0,621.0,False
28.0,52.0,1030.0,0.29,672.0,False
27.9,51.1,1030.0,0.02,498.0,False
29.2,47.6,1030.0,0.0,842.0,False
28.5,49.2,1030.0,0.0,680.0,False
29.3,47.7,1030.0,0.21,854.0,False
29.1,47.7,1030.0,0.05,600.0,False
28.4,49.9,1030.0,0.19,550.0,False
29.9,46.3,1030.0,0.54,328.0,False
29.7,46.9,1030.0,0.0,603.0,False
28.0,52.0,1030.0,0.27,673.0,False
27.9,51.1,1030.0,0.15,498.0,False
29.1,47.6,1030.0,0.0,802.0,False
28.5,49.2,1030.0,0.0,687.0,False
29.2,47.7,1030.0,0.17,850.0,False
29.1,47.7,1030.0,0.08,603.0,False
28.4,49.9,1030.0,0.23,536.0,False
29.9,46.3,1030.0,0.42,737.0,False
29.7,46.9,1030.0,0.0,478.0,False
28.0,52.0,1030.0,0.29,673.0,False
28.0,51.2,1030.0,0.03,499.0,False
29.2,47.5,1030.0,0.0,777.0,False
28.5,49.2,1030.0,0.0,674.0,False
29.2,47.7,1030.0,0.28,855.0,False
29.1,47.8,1030.0,0.0,571.0,False
28.4,49.9,1030.0,0.27,538.0,False
29.9,46.3,1030.0,0.32,755.0,False
29.7,47.0,1030.0,0.0,502.0,False
28.0,52.1,1030.0,0.29,673.0,False
28.0,51.3,1030.0,0.09,499.0,False
29.2,47.5,1030.0,0.0,850.0,False
28.5,49.3,1030.0,0.03,657.0,False
29.2,47.8,1030.0,0.31,857.0,False
29.1,47.8,1030.0,0.0,599.0,False
28.4,50.0,1030.0,0.22,547.0,False
29.8,46.4,1030.0,0.35,411.0,False
29.8,46.9,1030.0,0.0,534.0,False
28.0,52.1,1030.0,0.24,672.0,False
27.9,51.3,1030.0,0.04,498.0,False
29.2,47.5,1030.0,0.0,835.0,False
28.5,49.2,1030.0,0.0,657.0,False
29.3,47.7,1030.0,0.35,844.0,False
29.1,47.8,1030.0,0.0,634.0,False
28.4,50.0,1030.0,0.13,560.0,False
29.8,46.4,1030.0,0.42,412.0,False
29.8,46.9,1030.0,0.19,645.0,False
28.0,52.1,1030.0,0.2,671.0,False
27.9,51.4,1030.0,0.16,502.0,False
29.2,47.5,1030.0,0.0,826.0,False
28.6,49.2,1030.0,0.0,680.0,False
29.2,47.8,1030.0,0.26,846.0,False
29.1,47.9,1030.0,0.0,707.0,False
28.4,50.1,1030.0,0.05,552.0,False
29.8,46.5,1030.0,0.46,597.0,False
29.8,47.0,1030.0,0.2,661.0,False
28.1,52.2,1030.0,0.23,672.0,False
